"rules","support","confidence","lift","count","lift2"
"{ALT(GPT)_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,SEDIMENT (Routine)_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,SEDIMENT (Routine)_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{Creatinine(Blood)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{Cholesterol, Total_CHECK,Creatinine(Blood)_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{Creatinine(Blood)_CHECK,Glucose (AC)_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{CBC & platelet_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{ALT(GPT)_CHECK,Creatinine(Blood)_CHECK,SEDIMENT (Routine)_CHECK,Uric acid_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,SEDIMENT (Routine)_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{Cholesterol, Total_CHECK,Creatinine(Blood)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{Creatinine(Blood)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{Cholesterol, Total_CHECK,Creatinine(Blood)_CHECK,Glucose (AC)_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HDL_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{Cholesterol, Total_CHECK,Creatinine(Blood)_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,1,4.72727272727273,6,4.72
"{HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.153846153846154,1,4.33333333333333,8,4.33
"{Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.153846153846154,1,4.33333333333333,8,4.33
"{CBC & platelet_CHECK,Creatinine(Blood)_CHECK} => {Uric acid_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{CBC & platelet_CHECK,LDL_CHECK} => {HDL_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{Cholesterol, Total_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,LDL_CHECK} => {HDL_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{Cholesterol, Total_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.134615384615385,1,4.33333333333333,7,4.33
"{Glucose (PC 2h)_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{HDL_CHECK} => {Glucose (PC 2h)_CHECK}",0.115384615384615,0.5,4.33333333333333,6,4.33
"{Glucose (PC 2h)_CHECK,HbA1c_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{Glucose (PC 2h)_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (PC 2h)_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,MULTISTIX (Routine)_CHECK} => {Creatinine (Blood)_CHECK}",0.115384615384615,0.75,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,SEDIMENT (Routine)_CHECK} => {Creatinine (Blood)_CHECK}",0.115384615384615,0.75,4.33333333333333,6,4.33
"{Glucose (AC)_CHECK,SEDIMENT (Routine)_CHECK} => {PSA_CHECK}",0.115384615384615,0.75,4.33333333333333,6,4.33
"{MULTISTIX (Routine)_CHECK,Uric acid_CHECK} => {Creatinine(Blood)_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,MULTISTIX (Routine)_CHECK,SEDIMENT (Routine)_CHECK} => {Creatinine (Blood)_CHECK}",0.115384615384615,0.75,4.33333333333333,6,4.33
"{MULTISTIX (Routine)_CHECK,SEDIMENT (Routine)_CHECK,Uric acid_CHECK} => {Creatinine(Blood)_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Creatinine(Blood)_CHECK,MULTISTIX (Routine)_CHECK} => {Uric acid_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,MULTISTIX (Routine)_CHECK,Uric acid_CHECK} => {Creatinine(Blood)_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Creatinine(Blood)_CHECK,SEDIMENT (Routine)_CHECK} => {Uric acid_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,SEDIMENT (Routine)_CHECK,Uric acid_CHECK} => {Creatinine(Blood)_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,CBC & platelet_CHECK,Creatinine(Blood)_CHECK} => {Uric acid_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Cholesterol, Total_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Creatinine(Blood)_CHECK,MULTISTIX (Routine)_CHECK,SEDIMENT (Routine)_CHECK} => {Uric acid_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,MULTISTIX (Routine)_CHECK,SEDIMENT (Routine)_CHECK,Uric acid_CHECK} => {Creatinine(Blood)_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Cholesterol, Total_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,Glucose (PC 2h)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{CBC & platelet_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HbA1c_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HDL_CHECK}",0.115384615384615,1,4.33333333333333,6,4.33
"{Glucose (AC)_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.173076923076923,0.9,4.25454545454545,9,4.25
"{Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.153846153846154,0.888888888888889,4.2020202020202,8,4.2
"{Glucose (AC)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.153846153846154,0.888888888888889,4.2020202020202,8,4.2
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.153846153846154,0.888888888888889,4.2020202020202,8,4.2
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.153846153846154,0.888888888888889,4.2020202020202,8,4.2
"{Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.134615384615385,0.875,4.13636363636364,7,4.13
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.134615384615385,0.875,4.13636363636364,7,4.13
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,HDL_CHECK,LDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.134615384615385,0.875,4.13636363636364,7,4.13
"{AST(GOT)_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{AST(GOT)_CHECK,Glucose (AC)_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Champix tablet_SMOKE,SEDIMENT (Routine)_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{SEDIMENT (Routine)_CHECK,Uric acid_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Cholesterol, Total_CHECK,SEDIMENT (Routine)_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{HDL_CHECK,Uric acid_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{CBC & platelet_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{CBC & platelet_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{AST(GOT)_CHECK,Cholesterol, Total_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{AST(GOT)_CHECK,Glucose (AC)_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{AST(GOT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Cholesterol, Total_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Glucose (AC)_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,SEDIMENT (Routine)_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{HDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Cholesterol, Total_CHECK,HDL_CHECK,Uric acid_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Glucose (AC)_CHECK,HDL_CHECK,Uric acid_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{CBC & platelet_CHECK,HDL_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{ALT(GPT)_CHECK,HDL_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{ALT(GPT)_CHECK,Cholesterol, Total_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{ALT(GPT)_CHECK,Glucose (AC)_CHECK,HDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{CBC & platelet_CHECK,Glucose (AC)_CHECK,LDL_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{AST(GOT)_CHECK,Cholesterol, Total_CHECK,Glucose (AC)_CHECK,Triglyceride, TG_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Cholesterol, Total_CHECK,Glucose (AC)_CHECK,SEDIMENT (Routine)_CHECK,Triglyceride, TG_CHECK} => {MULTISTIX (Routine)_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
"{Cholesterol, Total_CHECK,HDL_CHECK,Triglyceride, TG_CHECK,Uric acid_CHECK} => {HbA1c_CHECK}",0.115384615384615,0.857142857142857,4.05194805194805,6,4.05
