"rules","support","confidence","lift","count","lift2"
"{ALP_CHECK,AST(GOT)_CHECK,Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {ALT(GPT)_CHECK}",0.107142857142857,1,9.33333333333333,3,9.33
"{ALP_CHECK,ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {AST(GOT)_CHECK}",0.107142857142857,1,9.33333333333333,3,9.33
"{AST(GOT)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALP_CHECK} => {AST(GOT)_CHECK}",0.107142857142857,0.75,7,3,7
"{ALT(GPT)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALP_CHECK} => {ALT(GPT)_CHECK}",0.107142857142857,0.75,7,3,7
"{ALT(GPT)_CHECK,AST(GOT)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{AST(GOT)_CHECK,Creatinine(Blood)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALP_CHECK,Creatinine(Blood)_CHECK} => {AST(GOT)_CHECK}",0.107142857142857,0.75,7,3,7
"{AST(GOT)_CHECK,Champix tablet_SMOKE} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALP_CHECK,Champix tablet_SMOKE} => {AST(GOT)_CHECK}",0.107142857142857,0.75,7,3,7
"{ALT(GPT)_CHECK,Creatinine(Blood)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALP_CHECK,Creatinine(Blood)_CHECK} => {ALT(GPT)_CHECK}",0.107142857142857,0.75,7,3,7
"{ALT(GPT)_CHECK,Champix tablet_SMOKE} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALP_CHECK,Champix tablet_SMOKE} => {ALT(GPT)_CHECK}",0.107142857142857,0.75,7,3,7
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Creatinine(Blood)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Champix tablet_SMOKE} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{AST(GOT)_CHECK,Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALP_CHECK,Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {AST(GOT)_CHECK}",0.107142857142857,0.75,7,3,7
"{ALT(GPT)_CHECK,Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{ALP_CHECK,Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {ALT(GPT)_CHECK}",0.107142857142857,0.75,7,3,7
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {ALP_CHECK}",0.107142857142857,1,7,3,7
"{Glucose (AC)_CHECK} => {Creatinine(Blood)_CHECK}",0.142857142857143,1,5.6,4,5.6
"{Creatinine(Blood)_CHECK} => {Glucose (AC)_CHECK}",0.142857142857143,0.8,5.6,4,5.6
"{ALP_CHECK} => {Creatinine(Blood)_CHECK}",0.142857142857143,1,5.6,4,5.6
"{Creatinine(Blood)_CHECK} => {ALP_CHECK}",0.142857142857143,0.8,5.6,4,5.6
"{Champix tablet_SMOKE,Glucose (AC)_CHECK} => {Creatinine(Blood)_CHECK}",0.142857142857143,1,5.6,4,5.6
"{Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {Glucose (AC)_CHECK}",0.142857142857143,0.8,5.6,4,5.6
"{ALP_CHECK,Champix tablet_SMOKE} => {Creatinine(Blood)_CHECK}",0.142857142857143,1,5.6,4,5.6
"{Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {ALP_CHECK}",0.142857142857143,0.8,5.6,4,5.6
"{AST(GOT)_CHECK} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{Creatinine(Blood)_CHECK} => {AST(GOT)_CHECK}",0.107142857142857,0.6,5.6,3,5.6
"{ALT(GPT)_CHECK} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{Creatinine(Blood)_CHECK} => {ALT(GPT)_CHECK}",0.107142857142857,0.6,5.6,3,5.6
"{ALT(GPT)_CHECK,AST(GOT)_CHECK} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{ALP_CHECK,AST(GOT)_CHECK} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{AST(GOT)_CHECK,Champix tablet_SMOKE} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {AST(GOT)_CHECK}",0.107142857142857,0.6,5.6,3,5.6
"{ALP_CHECK,ALT(GPT)_CHECK} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{ALT(GPT)_CHECK,Champix tablet_SMOKE} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {ALT(GPT)_CHECK}",0.107142857142857,0.6,5.6,3,5.6
"{ALP_CHECK,Glucose (AC)_CHECK} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{ALP_CHECK,ALT(GPT)_CHECK,AST(GOT)_CHECK} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Champix tablet_SMOKE} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{ALP_CHECK,AST(GOT)_CHECK,Champix tablet_SMOKE} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{ALP_CHECK,ALT(GPT)_CHECK,Champix tablet_SMOKE} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{ALP_CHECK,Champix tablet_SMOKE,Glucose (AC)_CHECK} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{ALP_CHECK,ALT(GPT)_CHECK,AST(GOT)_CHECK,Champix tablet_SMOKE} => {Creatinine(Blood)_CHECK}",0.107142857142857,1,5.6,3,5.6
"{Glucose (AC)_CHECK} => {ALP_CHECK}",0.107142857142857,0.75,5.25,3,5.25
"{ALP_CHECK} => {Glucose (AC)_CHECK}",0.107142857142857,0.75,5.25,3,5.25
"{Creatinine(Blood)_CHECK,Glucose (AC)_CHECK} => {ALP_CHECK}",0.107142857142857,0.75,5.25,3,5.25
"{ALP_CHECK,Creatinine(Blood)_CHECK} => {Glucose (AC)_CHECK}",0.107142857142857,0.75,5.25,3,5.25
"{Champix tablet_SMOKE,Glucose (AC)_CHECK} => {ALP_CHECK}",0.107142857142857,0.75,5.25,3,5.25
"{ALP_CHECK,Champix tablet_SMOKE} => {Glucose (AC)_CHECK}",0.107142857142857,0.75,5.25,3,5.25
"{Champix tablet_SMOKE,Creatinine(Blood)_CHECK,Glucose (AC)_CHECK} => {ALP_CHECK}",0.107142857142857,0.75,5.25,3,5.25
"{ALP_CHECK,Champix tablet_SMOKE,Creatinine(Blood)_CHECK} => {Glucose (AC)_CHECK}",0.107142857142857,0.75,5.25,3,5.25
"{Creatinine(Blood)_CHECK} => {Champix tablet_SMOKE}",0.178571428571429,1,1,5,1
"{Glucose (AC)_CHECK} => {Champix tablet_SMOKE}",0.142857142857143,1,1,4,1
"{ALP_CHECK} => {Champix tablet_SMOKE}",0.142857142857143,1,1,4,1
"{Creatinine(Blood)_CHECK,Glucose (AC)_CHECK} => {Champix tablet_SMOKE}",0.142857142857143,1,1,4,1
"{ALP_CHECK,Creatinine(Blood)_CHECK} => {Champix tablet_SMOKE}",0.142857142857143,1,1,4,1
"{ECG routine_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{Creatinine (Blood)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{CBC & platelet_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{AST(GOT)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALT(GPT)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{CBC & platelet_CHECK,Creatinine (Blood)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALP_CHECK,AST(GOT)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{AST(GOT)_CHECK,Creatinine(Blood)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALP_CHECK,ALT(GPT)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALT(GPT)_CHECK,Creatinine(Blood)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALP_CHECK,Glucose (AC)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALP_CHECK,ALT(GPT)_CHECK,AST(GOT)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALT(GPT)_CHECK,AST(GOT)_CHECK,Creatinine(Blood)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALP_CHECK,AST(GOT)_CHECK,Creatinine(Blood)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALP_CHECK,ALT(GPT)_CHECK,Creatinine(Blood)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALP_CHECK,Creatinine(Blood)_CHECK,Glucose (AC)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
"{ALP_CHECK,ALT(GPT)_CHECK,AST(GOT)_CHECK,Creatinine(Blood)_CHECK} => {Champix tablet_SMOKE}",0.107142857142857,1,1,3,1
